customer_id,customer_name,segment,country,city,state,postal_code,region
CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South
SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East
JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041,Central
BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South
CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023,Central
SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301,West
FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907,South
BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East
DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West
LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303,South
TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West
CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East
SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109,West
CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West
RF-19840,Roy Franz�sisch,Consumer,United States,Chesapeake,Virginia,23320,South
FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central
ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South
PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East
LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central
FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East
BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central
SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,75217,Central
JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West
FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109,Central
MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457,East
HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East
BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,19120,East
MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727,West
SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South
VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South
DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East
MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West
DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West
CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,94109,West
CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920,East
GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301,South
PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East
PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West
PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East
CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central
BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West
MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036,Central
CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407,South
EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West
SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West
CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central
AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024,East
AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South
GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central
JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South
DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central
AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central
TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central
SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West
BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South
LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East
JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East
KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West
TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West
DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West
LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West
MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540,South
CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East
DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West
DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West
EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South
DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central
JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East
LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West
JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West
TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East
EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East
DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South
DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central
LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central
RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West
RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West
RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central
JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East
PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East
JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central
JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West
Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East
JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East
PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South
RF-19840,Roy Franz�sisch,Consumer,United States,Springfield,Virginia,22153,South
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East
EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central
DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East
MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West
RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West
DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West
GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central
SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central
KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East
KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East
GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West
JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South
BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West
CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West
SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East
JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South
CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central
SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East
EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central
DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West
PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East
MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central
VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South
MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West
CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West
BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West
RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central
KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West
AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East
MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West
AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East
JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West
TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East
NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East
BF-11020,Barry Franz�sisch,Corporate,United States,Modesto,California,95351,West
NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central
HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central
DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East
JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central
NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central
AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East
BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South
JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West
PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East
DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West
HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East
SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East
JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South
DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035,East
CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East
BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East
SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West
TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East
LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East
NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central
RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South
CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East
KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West
LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South
JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South
DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West
MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West
NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East
AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West
MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West
SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East
DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West
SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West
RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West
SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central
EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East
RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central
JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central
LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central
RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West
BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central
TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West
EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central
FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East
JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West
TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central
DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central
JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West
GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central
RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West
CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East
NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West
Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central
AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South
EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West
CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central
RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West
RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East
MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East
PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West
KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central
RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East
JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East
JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West
AH-10690,Anna H�berlin,Corporate,United States,San Francisco,California,94122,West
AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West
FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South
GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West
HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central
SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East
CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West
TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West
DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West
SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central
MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central
AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central
SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East
CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East
LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South
DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East
SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South
BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South
DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South
MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central
AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central
EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West
SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East
BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East
PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South
SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South
LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East
BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West
BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South
DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central
CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East
MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West
SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central
TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South
AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South
AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East
KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central
JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East
MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West
FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East
ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East
DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East
LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South
BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South
MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South
SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South
LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East
JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West
MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East
EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South
RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South
RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West
OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central
GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West
NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West
BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West
MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central
BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West
GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central
BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central
HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South
EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East
SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central
SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central
ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East
FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South
KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central
XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East
FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East
PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East
CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East
KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South
TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South
YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West
CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South
ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West
JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South
GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South
JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East
BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East
XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South
MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West
TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central
JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South
SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West
LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West
SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West
MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West
NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central
SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West
RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West
JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West
PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South
MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central
CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central
MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central
CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East
CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West
TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East
DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East
RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East
JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East
EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East
BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South
MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central
SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East
TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West
BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East
SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West
HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East
JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West
ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South
TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South
MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central
AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central
ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central
LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West
NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East
EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East
RP-19390,Resi P�lking,Consumer,United States,Thornton,Colorado,80229,West
DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central
DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,West
CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East
NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central
KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East
SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central
AM-10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,89115,West
RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105,East
MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105,West
BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,Central
JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229,East
DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,West
JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East
AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East
AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122,West
TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central
JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90049,West
TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653,Central
JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central
AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East
JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423,Central
DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,West
AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027,West
MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,10024,East
IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,6360,East
FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West
AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060,Central
PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South
GM-14500,Gene McClure,Consumer,United States,Hollywood,Florida,33021,South
NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East
TW-21025,Tamara Willingham,Home Office,United States,Mesa,Arizona,85204,West
BF-11020,Barry Franz�sisch,Corporate,United States,New York City,New York,10024,East
TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110,West
SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036,West
PG-18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,68104,Central
DP-13390,Dennis Pardue,Home Office,United States,Philadelphia,Pennsylvania,19120,East
DJ-13510,Don Jones,Corporate,United States,New York City,New York,10024,East
EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,49505,Central
PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,98115,West
BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West
SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South
AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049,West
CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central
AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,80501,West
AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East
DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West
